case_id,dimension,condition_number,delta_contract,rho_contract,cheap_cost_exact_units,initial_residual,candidate_residual,candidate_contract_satisfied,baseline_lower_calls,baseline_upper_calls,post_upper_calls,gate_accept,guaranteed_saved_calls,guaranteed_cost_slack,baseline_actual_calls,post_actual_calls,gated_actual_calls,gated_total_cost,gated_cost_ratio,always_total_cost,always_cost_ratio,posthoc_descent_accept,posthoc_total_cost,posthoc_cost_ratio
1562,64,1.0338101708216427,0.01288991553874404,0.01305823508608879,1.0,1.0000000000000002,0.008116454585474645,True,21,22,15,True,6,5.0,22,14,14,15.0,0.6818181818181818,15.0,0.6818181818181818,True,15.0,0.6818181818181818
1563,64,1.4515347008849637,0.024593581953376614,0.02521367657455896,0.25,1.0,0.015506004469596739,True,21,34,25,False,-4,-4.25,31,21,31,31,1.0,21.25,0.6854838709677419,True,21.25,0.6854838709677419
1564,64,2.1027323507067717,0.15285272463097196,0.1804322920880403,0.5,1.0,0.08932518065537795,True,21,53,46,False,-25,-25.5,43,35,43,43,1.0,35.5,0.8255813953488372,True,35.5,0.8255813953488372
1565,64,2.431270713913578,0.00478049079715923,0.004803453663190694,0.25,1.0000000000000002,0.0026208188550527847,True,21,62,38,False,-17,-17.25,53,26,53,53,1.0,26.25,0.49528301886792453,True,26.25,0.49528301886792453
1566,64,1.4866008344399029,0.002037100284912721,0.00204125853325239,4.0,0.9999999999999999,0.0011114406657494176,True,21,35,20,False,1,-3.0,32,16,32,32,1.0,20.0,0.625,True,20.0,0.625
1567,64,1.287842348666407,0.07865689154001289,0.08537198663317387,2.0,0.9999999999999999,0.045199652305616,True,21,29,24,False,-3,-5.0,27,21,27,27,1.0,23.0,0.8518518518518519,True,23.0,0.8518518518518519
1568,64,1.004395633218769,0.07163634280302204,0.07716409646981949,2.0,1.0,0.03457861769738766,True,21,21,17,True,4,2.0,21,16,16,18.0,0.8571428571428571,18.0,0.8571428571428571,True,18.0,0.8571428571428571
1569,64,2.8061939944853607,0.01802591950005525,0.018356818024033644,0.25,1.0,0.010850270033447568,True,21,72,52,False,-31,-31.25,62,37,62,62,1.0,37.25,0.6008064516129032,True,37.25,0.6008064516129032
1570,64,1.4050542902939696,0.010305144732690941,0.01041244650090416,2.0,1.0,0.0067083359113499766,True,21,33,22,False,-1,-3.0,30,19,30,30,1.0,21.0,0.7,True,21.0,0.7
1571,64,1.6953598610080998,0.004198890862577159,0.004216595888524666,1.0,1.0,0.002545823484493897,True,21,41,25,False,-4,-5.0,36,20,36,36,1.0,21.0,0.5833333333333334,True,21.0,0.5833333333333334
1572,64,1.1523729376612253,0.0015398651788203202,0.0015422400205253102,0.25,1.0,0.0007871229044591428,True,21,25,14,True,7,6.75,24,12,12,12.25,0.5104166666666666,12.25,0.5104166666666666,True,12.25,0.5104166666666666
1573,64,1.1472001741354396,0.022181556081789015,0.022684738889670993,2.0,1.0,0.012229760619525333,True,21,25,19,True,2,0.0,24,16,16,18.0,0.75,18.0,0.75,True,18.0,0.75
1574,64,1.765383174025476,0.01470790963795913,0.014927461391225395,1.0,0.9999999999999999,0.009109517703706674,True,21,43,30,False,-9,-10.0,38,24,38,38,1.0,25.0,0.6578947368421053,True,25.0,0.6578947368421053
1575,64,1.6532271024978484,0.14505011973047624,0.1696592081921212,0.5,1.0,0.08381218846136558,True,21,40,35,False,-14,-14.5,35,28,35,35,1.0,28.5,0.8142857142857143,True,28.5,0.8142857142857143
1576,64,1.145031622821757,0.11216991546139941,0.12634164736565937,4.0,0.9999999999999999,0.05128978375007017,True,21,25,22,False,-1,-5.0,24,19,24,24,1.0,23.0,0.9583333333333334,True,23.0,0.9583333333333334
1577,64,1.4818004762730543,0.01175067601459183,0.011890396208118562,4.0,1.0,0.0069202658335685615,True,21,35,24,False,-3,-7.0,31,20,31,31,1.0,24.0,0.7741935483870968,True,24.0,0.7741935483870968
1578,64,2.832514976317498,0.005130462422674248,0.005156919805955447,4.0,1.0,0.0030912840241498368,True,21,73,46,False,-25,-29.0,64,33,64,64,1.0,37.0,0.578125,True,37.0,0.578125
1579,64,1.1461799347989974,0.12357569755494681,0.14099985270855073,4.0,0.9999999999999999,0.06372437760591226,True,21,25,22,False,-1,-5.0,24,19,24,24,1.0,23.0,0.9583333333333334,True,23.0,0.9583333333333334
1580,64,1.749975370812722,0.010531749630386155,0.010643847972334678,0.5,1.0000000000000002,0.006087633440244975,True,21,43,29,False,-8,-8.5,38,24,38,38,1.0,24.5,0.6447368421052632,True,24.5,0.6447368421052632
1581,64,1.5795694022334774,0.007357927786718899,0.007412468192399928,0.5,1.0,0.00436883778449001,True,21,38,24,False,-3,-3.5,33,20,33,33,1.0,20.5,0.6212121212121212,True,20.5,0.6212121212121212
1582,64,1.0151298490314922,0.011212316090193518,0.011339457673924934,2.0,1.0,0.007224470552791374,True,21,21,15,True,6,4.0,21,14,14,16.0,0.7619047619047619,16.0,0.7619047619047619,True,16.0,0.7619047619047619
1583,64,1.0005608039898695,0.4356515180974619,0.771954797554852,2.0,1.0,0.34878213468135577,True,21,21,21,False,0,-2.0,21,19,21,21,1.0,21.0,1.0,True,21.0,1.0
1584,64,1.6312509640254373,0.01495698508576664,0.015184093343445441,0.25,1.0,0.008979055242970319,True,21,39,27,False,-6,-6.25,35,21,35,35,1.0,21.25,0.6071428571428571,True,21.25,0.6071428571428571
1585,64,1.1161375627322785,0.023596654598477835,0.024166912894767155,2.0,0.9999999999999999,0.01313068140905267,True,21,24,18,True,3,1.0,23,16,16,18.0,0.782608695652174,18.0,0.782608695652174,True,18.0,0.782608695652174
1586,64,1.7691177932653828,0.029602768138133874,0.030505825002546755,1.0,1.0,0.018440795224532514,True,21,43,32,False,-11,-12.0,38,26,38,38,1.0,27.0,0.7105263157894737,True,27.0,0.7105263157894737
1587,64,1.276758300837715,0.07658148710831567,0.08293258802934414,4.0,1.0,0.044670211298459606,True,21,29,24,False,-3,-7.0,27,21,27,27,1.0,25.0,0.9259259259259259,True,25.0,0.9259259259259259
1588,64,1.2624527562093157,0.0015086073719342912,0.0015108867067582642,2.0,0.9999999999999999,0.0007515094759861645,True,21,29,15,True,6,4.0,27,12,12,14.0,0.5185185185185185,14.0,0.5185185185185185,True,14.0,0.5185185185185185
1589,64,1.243027964106905,0.0018860057335788004,0.0018895694724378135,1.0,1.0,0.0011928002671870645,True,21,28,16,True,5,4.0,26,13,13,14.0,0.5384615384615384,14.0,0.5384615384615384,True,14.0,0.5384615384615384
1590,64,2.395701646178987,0.014646950136813974,0.014864672250060695,0.5,1.0,0.008864712152371291,True,21,61,42,False,-21,-21.5,54,35,54,54,1.0,35.5,0.6574074074074074,True,35.5,0.6574074074074074
1591,64,1.5288814406337325,0.005363473116304037,0.00539239508236077,0.25,1.0,0.0028123592363274437,True,21,36,23,False,-2,-2.25,34,18,34,34,1.0,18.25,0.5367647058823529,True,18.25,0.5367647058823529
1592,64,1.0018271296910264,0.036693313696175234,0.03809099865896939,0.25,0.9999999999999999,0.023826693759852226,True,21,21,16,True,5,4.75,21,15,15,15.25,0.7261904761904762,15.25,0.7261904761904762,True,15.25,0.7261904761904762
1593,64,2.408362822829539,0.638994896572596,1.7700439426089558,0.5,1.0,0.4340739633490544,True,21,61,64,False,-43,-43.5,53,50,53,53,1.0,50.5,0.9528301886792453,True,50.5,0.9528301886792453
1594,64,1.5321590717868356,0.0010776319252733936,0.0010787944686336016,1.0,1.0,0.0005440541159500968,True,21,36,19,True,2,1.0,33,15,15,16.0,0.48484848484848486,16.0,0.48484848484848486,True,16.0,0.48484848484848486
1595,64,1.4421929687127377,0.015159358648599089,0.01539270214092442,4.0,0.9999999999999999,0.009707987270025174,True,21,34,24,False,-3,-7.0,30,19,30,30,1.0,23.0,0.7666666666666667,True,23.0,0.7666666666666667
1596,64,1.4702899553389936,0.29645394415252274,0.42137105551024706,4.0,0.9999999999999999,0.17110931696187384,True,21,35,32,False,-11,-15.0,31,27,31,31,1.0,31.0,1.0,True,31.0,1.0
1597,64,1.0349497315001577,0.0643324247492581,0.06875564190841836,4.0,0.9999999999999999,0.03247726343463513,True,21,22,18,False,3,-1.0,22,16,22,22,1.0,20.0,0.9090909090909091,True,20.0,0.9090909090909091
1598,64,1.5959793712152635,0.019289251684261162,0.01966864513047124,4.0,0.9999999999999999,0.01090298114552879,True,21,38,27,False,-6,-10.0,35,22,35,35,1.0,26.0,0.7428571428571429,True,26.0,0.7428571428571429
1599,64,1.077144559149726,0.009978226242301736,0.010078794736431569,2.0,0.9999999999999999,0.0054077632104194895,True,21,23,16,True,5,3.0,22,14,14,16.0,0.7272727272727273,16.0,0.7272727272727273,True,16.0,0.7272727272727273
1600,64,2.5945811905112732,0.0010756166712179856,0.0010767748682173888,0.25,0.9999999999999998,0.0006542327937703826,True,21,67,34,False,-13,-13.25,60,25,60,60,1.0,25.25,0.42083333333333334,True,25.25,0.42083333333333334
1601,64,1.2885028353699577,0.4037476745675973,0.6771423059437113,0.5,1.0,0.2666049969097809,True,21,29,29,False,-8,-8.5,27,24,27,27,1.0,24.5,0.9074074074074074,True,24.5,0.9074074074074074
1602,64,2.074515191845891,0.3076573838462027,0.44437158231764773,4.0,1.0,0.18626884623030934,True,21,52,49,False,-28,-32.0,44,36,44,44,1.0,40.0,0.9090909090909091,True,40.0,0.9090909090909091
1603,64,1.400780405832289,0.11995684383481153,0.13630791057739336,0.5,1.0,0.06565059749321775,True,21,33,28,False,-7,-7.5,29,23,29,29,1.0,23.5,0.8103448275862069,True,23.5,0.8103448275862069
1604,64,2.8519190527933116,0.15706538027477135,0.1863316283366911,2.0,1.0000000000000002,0.11353960038504819,True,21,74,65,False,-44,-46.0,61,51,61,61,1.0,53.0,0.8688524590163934,True,53.0,0.8688524590163934
1605,64,2.495076872758712,0.00116142775432909,0.0011627782372459572,1.0,0.9999999999999999,0.0006671244325222674,True,21,64,33,False,-12,-13.0,57,25,57,57,1.0,26.0,0.45614035087719296,True,26.0,0.45614035087719296
1606,64,1.9183353046124636,0.0240093414397902,0.02459997053169443,2.0,1.0,0.013351972645500922,True,21,47,35,False,-14,-16.0,42,28,42,42,1.0,30.0,0.7142857142857143,True,30.0,0.7142857142857143
1607,64,1.9584578421660896,0.5378995451913141,1.1640316290405077,0.5,1.0,0.30467844694965673,True,21,48,49,False,-28,-28.5,43,41,43,43,1.0,41.5,0.9651162790697675,True,41.5,0.9651162790697675
1608,64,1.724047142934155,0.014726375413243602,0.01494648293200799,0.25,1.0,0.008844248027192284,True,21,42,29,False,-8,-8.25,36,24,36,36,1.0,24.25,0.6736111111111112,True,24.25,0.6736111111111112
1609,64,1.7682904527778418,0.0012125919024080132,0.0012140640666642548,0.25,0.9999999999999999,0.0006241730210463973,True,21,43,22,False,-1,-1.25,38,17,38,38,1.0,17.25,0.45394736842105265,True,17.25,0.45394736842105265
1610,64,1.369107950284444,0.015453333085626943,0.015695886853244443,0.25,1.0,0.00955800931656755,True,21,32,22,False,-1,-1.25,29,19,29,29,1.0,19.25,0.6637931034482759,True,19.25,0.6637931034482759
1611,64,1.2295768278274668,0.23792724883353888,0.3122106760402564,0.5,1.0,0.1491181864741076,True,21,28,25,False,-4,-4.5,25,22,25,25,1.0,22.5,0.9,True,22.5,0.9
1612,64,1.06592045134888,0.007654307106733005,0.0077133474368354755,0.5,0.9999999999999998,0.004604663580637642,True,21,23,15,True,6,5.5,22,14,14,14.5,0.6590909090909091,14.5,0.6590909090909091,True,14.5,0.6590909090909091
1613,64,1.0005525617513855,0.0028555785029686967,0.0028637561835642266,0.5,1.0,0.0017643091200757596,True,21,21,12,True,9,8.5,21,12,12,12.5,0.5952380952380952,12.5,0.5952380952380952,True,12.5,0.5952380952380952
1614,64,2.6385566594676275,0.00579572687059779,0.005829513136525655,0.5,0.9999999999999999,0.0034464331399601754,True,21,68,43,False,-22,-22.5,59,30,59,59,1.0,30.5,0.5169491525423728,True,30.5,0.5169491525423728
1615,64,2.1716614415384656,0.01939314504543539,0.01977667701123092,2.0,1.0,0.012779259151666448,True,21,55,39,False,-18,-20.0,48,31,48,48,1.0,33.0,0.6875,True,33.0,0.6875
1616,64,1.0416063022137838,0.0010123064942914666,0.0010133322971567537,1.0,1.0,0.0005506996149393159,True,21,22,11,True,10,9.0,22,10,10,11.0,0.5,11.0,0.5,True,11.0,0.5
1617,64,2.503747159350582,0.42129507108247044,0.7279963415388649,1.0,0.9999999999999998,0.25249501992927653,True,21,64,62,False,-41,-42.0,54,48,54,54,1.0,49.0,0.9074074074074074,True,49.0,0.9074074074074074
1618,64,1.463341140968339,0.5391493524249438,1.169900390206429,0.5,1.0,0.5669549912983093,True,21,34,35,False,-14,-14.5,31,30,31,31,1.0,30.5,0.9838709677419355,True,30.5,0.9838709677419355
1619,64,1.3317907696126006,0.43805779384326626,0.779542431666159,0.5,1.0,0.296342301790155,True,21,31,30,False,-9,-9.5,28,26,28,28,1.0,26.5,0.9464285714285714,True,26.5,0.9464285714285714
1620,64,1.0371502615998371,0.02610971935644912,0.02680971345067301,0.5,1.0,0.015173193964464858,True,21,22,16,True,5,4.5,22,15,15,15.5,0.7045454545454546,15.5,0.7045454545454546,True,15.5,0.7045454545454546
1621,64,1.945629612877989,0.3911612914192788,0.6424711272565512,1.0,1.0,0.28675482996946583,True,21,48,47,False,-26,-27.0,43,40,43,43,1.0,41.0,0.9534883720930233,True,41.0,0.9534883720930233
1622,64,1.1952048642900328,0.07923580885128483,0.08605439874071648,0.25,1.0,0.05218518046437218,True,21,27,22,False,-1,-1.25,25,19,25,25,1.0,19.25,0.77,True,19.25,0.77
1623,64,1.7235203106589692,0.0017944795575290044,0.0017977055033051427,2.0,1.0000000000000002,0.0011111468088174806,True,21,42,23,False,-2,-4.0,38,18,38,38,1.0,20.0,0.5263157894736842,True,20.0,0.5263157894736842
1624,64,1.6968211474568609,0.029545508514702664,0.030445022176653284,0.25,1.0,0.01866702396296907,True,21,41,31,False,-10,-10.25,36,24,36,36,1.0,24.25,0.6736111111111112,True,24.25,0.6736111111111112
1625,64,1.3463561157871164,0.029085710003503188,0.02995703153530487,1.0,1.0,0.01732662687709737,True,21,31,23,False,-2,-3.0,28,19,28,28,1.0,20.0,0.7142857142857143,True,20.0,0.7142857142857143
1626,64,2.0920722475700604,0.03291904284005384,0.034039593682754464,0.25,1.0,0.01874693805119596,True,21,52,40,False,-19,-19.25,45,31,45,45,1.0,31.25,0.6944444444444444,True,31.25,0.6944444444444444
1627,64,2.6759314006421477,0.002307874552161021,0.002313213157941959,0.25,0.9999999999999999,0.001358457077739015,True,21,69,39,False,-18,-18.25,60,29,60,60,1.0,29.25,0.4875,True,29.25,0.4875
1628,64,1.4580124565714556,0.002754773771762342,0.00276238351341264,1.0,0.9999999999999999,0.0018100665651151814,True,21,34,20,True,1,0.0,31,16,16,17.0,0.5483870967741935,17.0,0.5483870967741935,True,17.0,0.5483870967741935
1629,64,2.5139915377308513,0.007622716261875395,0.0076812683913539985,0.25,1.0,0.003946658249488483,True,21,64,42,False,-21,-21.25,57,30,57,57,1.0,30.25,0.5307017543859649,True,30.25,0.5307017543859649
1630,64,2.3383241680635085,0.008955973711505099,0.009036908022185078,0.5,0.9999999999999999,0.005209063508427214,True,21,59,39,False,-18,-18.5,53,31,53,53,1.0,31.5,0.5943396226415094,True,31.5,0.5943396226415094
1631,64,1.7839337902515497,0.0018387019133971581,0.0018420889659034126,2.0,0.9999999999999999,0.0010772055257752054,True,21,44,24,False,-3,-5.0,39,19,39,39,1.0,21.0,0.5384615384615384,True,21.0,0.5384615384615384
1632,64,2.961444262717623,0.594208160549699,1.4643176692627262,0.25,1.0000000000000002,0.5565426185025584,True,21,77,79,False,-58,-58.25,65,61,65,65,1.0,61.25,0.9423076923076923,True,61.25,0.9423076923076923
1633,64,2.188741210000464,0.004177471325415936,0.0041949958000810144,0.25,1.0,0.0021015364934512037,True,21,55,33,False,-12,-12.25,49,26,49,49,1.0,26.25,0.5357142857142857,True,26.25,0.5357142857142857
1634,64,1.8901865751436564,0.12256205002744375,0.13968172909694315,0.5,1.0,0.06585727138262291,True,21,47,40,False,-19,-19.5,40,32,40,40,1.0,32.5,0.8125,True,32.5,0.8125
1635,64,1.9684725323198893,0.009384594003453917,0.009473498944843423,1.0,1.0,0.005214884771631357,True,21,49,32,False,-11,-12.0,44,26,44,44,1.0,27.0,0.6136363636363636,True,27.0,0.6136363636363636
1636,64,1.1295541324147178,0.32175401046858965,0.47439132030973674,4.0,1.0,0.19041693810945118,True,21,25,23,False,-2,-6.0,23,20,23,23,1.0,24.0,1.0434782608695652,True,24.0,1.0434782608695652
1637,64,2.4661348526219604,0.5811567909384923,1.3875282644325948,1.0,0.9999999999999999,0.3815953573376313,True,21,63,64,False,-43,-44.0,55,49,55,55,1.0,50.0,0.9090909090909091,True,50.0,0.9090909090909091
1638,64,1.7328908369628249,0.196615597650578,0.24473414852914024,4.0,1.0,0.11342370811058279,True,21,42,38,False,-17,-21.0,37,31,37,37,1.0,35.0,0.9459459459459459,True,35.0,0.9459459459459459
1639,64,1.0347471274670437,0.005375634102815623,0.005404687726473121,0.25,0.9999999999999999,0.002832469257810774,True,21,22,14,True,7,6.75,22,13,13,13.25,0.6022727272727273,13.25,0.6022727272727273,True,13.25,0.6022727272727273
1640,64,2.316408058494121,0.18193166985450945,0.22239177725185078,0.5,1.0,0.12231377836637801,True,21,59,52,False,-31,-31.5,52,44,52,52,1.0,44.5,0.8557692307692307,True,44.5,0.8557692307692307
1641,64,1.2289559203849152,0.0926782515074994,0.10214485838290852,0.25,0.9999999999999999,0.04632591392304406,True,21,28,23,False,-2,-2.25,26,20,26,26,1.0,20.25,0.7788461538461539,True,20.25,0.7788461538461539
1642,64,1.1679150370100504,0.028540319705421733,0.02937880005145183,0.5,1.0,0.018201516927188844,True,21,26,19,True,2,1.5,24,17,17,17.5,0.7291666666666666,17.5,0.7291666666666666,True,17.5,0.7291666666666666
1643,64,1.7009275641514103,0.001081714949134862,0.0010828863234591615,2.0,0.9999999999999999,0.0006590661212336976,True,21,41,21,False,0,-2.0,37,16,37,37,1.0,18.0,0.4864864864864865,True,18.0,0.4864864864864865
1644,64,1.7406928864341087,0.4671588350928323,0.8767318778274598,0.5,1.0,0.3764548292290676,True,21,42,42,False,-21,-21.5,38,34,38,38,1.0,34.5,0.9078947368421053,True,34.5,0.9078947368421053
1645,64,2.542115819773056,0.011622598529304242,0.01175927182471992,2.0,1.0,0.007232471960124802,True,21,65,44,False,-23,-25.0,55,33,55,55,1.0,35.0,0.6363636363636364,True,35.0,0.6363636363636364
1646,64,2.0929799729616447,0.10173593664007417,0.1132583844660716,0.5,1.0,0.06973023415482155,True,21,52,44,False,-23,-23.5,46,35,46,46,1.0,35.5,0.7717391304347826,True,35.5,0.7717391304347826
1647,64,1.6184831166289384,0.0010580384250218477,0.001059159056001307,2.0,1.0,0.0007431632828762396,True,21,39,20,False,1,-1.0,35,16,35,35,1.0,18.0,0.5142857142857142,True,18.0,0.5142857142857142
1648,64,1.4311586133556957,0.024483291931107064,0.0250977679096584,2.0,1.0,0.012842120886176839,True,21,33,25,False,-4,-6.0,30,20,30,30,1.0,22.0,0.7333333333333333,True,22.0,0.7333333333333333
1649,64,2.7493011675572046,0.7001294475261407,2.33477226006436,2.0,1.0000000000000002,0.8260244235632395,True,21,71,75,False,-54,-56.0,62,62,62,62,1.0,64.0,1.032258064516129,True,64.0,1.032258064516129
1650,64,2.7775988060533807,0.743435123610408,2.8976496474190285,2.0,1.0,0.7994803971004873,True,21,72,77,False,-56,-58.0,62,58,62,62,1.0,60.0,0.967741935483871,True,60.0,0.967741935483871
1651,64,2.2290972671412743,0.0024603570004732935,0.0024664252871947874,4.0,1.0,0.0011165560930006936,True,21,56,32,False,-11,-15.0,49,24,49,49,1.0,28.0,0.5714285714285714,True,28.0,0.5714285714285714
1652,64,2.128636819840368,0.08974602643000539,0.09859449014874781,1.0,1.0,0.05088540156114897,True,21,53,44,False,-23,-24.0,45,35,45,45,1.0,36.0,0.8,True,36.0,0.8
1653,64,1.3050711106654542,0.6180221038731175,1.6179525311271614,2.0,1.0,0.3692341729158329,True,21,30,31,False,-10,-12.0,27,24,27,27,1.0,26.0,0.9629629629629629,True,26.0,0.9629629629629629
1654,64,1.8887441403884817,0.24115021052278807,0.31778385375704155,2.0,0.9999999999999999,0.1557143033483794,True,21,46,43,False,-22,-24.0,40,34,40,40,1.0,36.0,0.9,True,36.0,0.9
1655,64,1.0344270975561136,0.0010024790549639975,0.0010034850276862228,0.25,0.9999999999999999,0.0006546212936949363,True,21,22,11,True,10,9.75,22,10,10,10.25,0.4659090909090909,10.25,0.4659090909090909,True,10.25,0.4659090909090909
1656,64,2.883032454267571,0.3776269075236078,0.6067532675955651,0.5,0.9999999999999999,0.21779604252823098,True,21,75,72,False,-51,-51.5,63,56,63,63,1.0,56.5,0.8968253968253969,True,56.5,0.8968253968253969
1657,64,1.0979691136086263,0.19005020560011823,0.23464442724000273,0.5,1.0,0.11215521845538429,True,21,24,21,False,0,-0.5,23,19,23,23,1.0,19.5,0.8478260869565217,True,19.5,0.8478260869565217
1658,64,1.9265563209826677,0.008509547536151636,0.008582581420734266,4.0,0.9999999999999999,0.004304531342506795,True,21,48,31,False,-10,-14.0,43,25,43,43,1.0,29.0,0.6744186046511628,True,29.0,0.6744186046511628
1659,64,1.2299568139869417,0.5621112573554199,1.283685106770756,0.25,1.0,0.4581975782216931,True,21,28,28,False,-7,-7.25,25,23,25,25,1.0,23.25,0.93,True,23.25,0.93
1660,64,2.3909127250254802,0.030356036136831997,0.0313063735434295,4.0,1.0,0.01783933378966852,True,21,61,46,False,-25,-29.0,52,34,52,52,1.0,38.0,0.7307692307692307,True,38.0,0.7307692307692307
1661,64,2.275867585394162,0.12484277069751837,0.14265181903030227,2.0,1.0,0.07353371412412549,True,21,57,49,False,-28,-30.0,49,38,49,49,1.0,40.0,0.8163265306122449,True,40.0,0.8163265306122449
1662,64,2.0912123906199334,0.27869424796146375,0.38637463679420975,0.25,0.9999999999999999,0.16723534085136343,True,21,52,49,False,-28,-28.25,46,40,46,46,1.0,40.25,0.875,True,40.25,0.875
1663,64,2.232870435837169,0.06877535826684224,0.07385474480018088,2.0,0.9999999999999999,0.04194656936884468,True,21,56,46,False,-25,-27.0,48,37,48,48,1.0,39.0,0.8125,True,39.0,0.8125
1664,64,1.1857216601079752,0.017332774603029556,0.01763849872577931,2.0,1.0000000000000002,0.010301293587925888,True,21,26,19,True,2,0.0,25,17,17,19.0,0.76,19.0,0.76,True,19.0,0.76
1665,64,1.5480556357891715,0.14380974574005245,0.16796470763890572,4.0,1.0,0.10032774966950336,True,21,37,32,False,-11,-15.0,33,27,33,33,1.0,31.0,0.9393939393939394,True,31.0,0.9393939393939394
1666,64,2.088998069776464,0.009791591339273003,0.00988841465456377,0.25,0.9999999999999999,0.005262960987691852,True,21,52,35,False,-14,-14.25,46,26,46,46,1.0,26.25,0.5706521739130435,True,26.25,0.5706521739130435
1667,64,1.7959609822895828,0.002841012469350008,0.002849106817344594,0.5,0.9999999999999999,0.0016791030406408747,True,21,44,25,False,-4,-4.5,38,20,38,38,1.0,20.5,0.5394736842105263,True,20.5,0.5394736842105263
1668,64,1.0498551734102182,0.08755974726820497,0.0959621706802785,0.25,1.0,0.047881093264635445,True,21,22,19,True,2,1.75,22,17,17,17.25,0.7840909090909091,17.25,0.7840909090909091,True,17.25,0.7840909090909091
1669,64,2.0525508353950537,0.01358378861328042,0.013770848913952981,0.5,1.0,0.008973499420085395,True,21,51,35,False,-14,-14.5,46,29,46,46,1.0,29.5,0.6413043478260869,True,29.5,0.6413043478260869
1670,64,2.6973933436158464,0.33717736448637126,0.5086992302625403,4.0,1.0,0.2091410336186983,True,21,69,66,False,-45,-49.0,60,52,60,60,1.0,56.0,0.9333333333333333,True,56.0,0.9333333333333333
1671,64,1.595657339492272,0.5931124333752569,1.4576813892233327,4.0,0.9999999999999999,0.47162126059078247,True,21,38,39,False,-18,-22.0,34,33,34,34,1.0,37.0,1.088235294117647,True,37.0,1.088235294117647
1672,64,1.507295357662653,0.13264229472879502,0.15292686503236919,1.0,1.0,0.08420355035158418,True,21,36,31,False,-10,-11.0,32,26,32,32,1.0,27.0,0.84375,True,27.0,0.84375
1673,64,1.7150413924984897,0.05020298315154595,0.05285653909308513,1.0,1.0000000000000002,0.027872251465981938,True,21,42,33,False,-12,-13.0,36,26,36,36,1.0,27.0,0.75,True,27.0,0.75
1674,64,2.593779604223948,0.0010496845958829456,0.001050787591431216,1.0,1.0000000000000002,0.0006332655442862103,True,21,66,34,False,-13,-14.0,58,24,58,58,1.0,25.0,0.43103448275862066,True,25.0,0.43103448275862066
1675,64,1.0797548442924314,0.018427053883196307,0.018772984683507722,2.0,0.9999999999999999,0.010713957326051782,True,21,23,17,True,4,2.0,22,15,15,17.0,0.7727272727272727,17.0,0.7727272727272727,True,17.0,0.7727272727272727
1676,64,2.678654769452208,0.0065707560660593885,0.0066142164690456,0.5,1.0,0.0033297020720942476,True,21,69,44,False,-23,-23.5,60,32,60,60,1.0,32.5,0.5416666666666666,True,32.5,0.5416666666666666
1677,64,1.2537579139633839,0.001223738117089097,0.0012252374869043082,4.0,1.0,0.0007027750043929745,True,21,28,15,True,6,2.0,26,12,12,16.0,0.6153846153846154,16.0,0.6153846153846154,True,16.0,0.6153846153846154
1678,64,2.488296918439937,0.0087182167824543,0.008794892562391625,0.25,1.0,0.005095711273412553,True,21,63,42,False,-21,-21.25,54,30,54,54,1.0,30.25,0.5601851851851852,True,30.25,0.5601851851851852
1679,64,2.1875433774621977,0.027342731762970782,0.028111373508296823,4.0,1.0,0.016996427021143647,True,21,55,41,False,-20,-24.0,46,30,46,46,1.0,34.0,0.7391304347826086,True,34.0,0.7391304347826086
1680,64,2.603196094056376,0.40194545554551375,0.6720882890575594,0.25,1.0,0.2788837102751149,True,21,67,65,False,-44,-44.25,57,53,57,57,1.0,53.25,0.9342105263157895,True,53.25,0.9342105263157895
1681,64,2.5586592127665537,0.44237385086157044,0.7933161878169956,2.0,0.9999999999999999,0.18860765036936689,True,21,65,64,False,-43,-45.0,55,47,55,55,1.0,49.0,0.8909090909090909,True,49.0,0.8909090909090909
1682,64,1.4369126378125436,0.4372527669756304,0.7769967426151615,0.25,1.0,0.30402352641477204,True,21,34,33,False,-12,-12.25,30,27,30,30,1.0,27.25,0.9083333333333333,True,27.25,0.9083333333333333
1683,64,2.4094932840677625,0.003441886912876236,0.0034537744138312286,1.0,1.0,0.002042934350940802,True,21,61,36,False,-15,-16.0,53,28,53,53,1.0,29.0,0.5471698113207547,True,29.0,0.5471698113207547
1684,64,1.7696044578244414,0.00685416698280863,0.006901470816209913,4.0,1.0,0.004024349216115582,True,21,43,28,False,-7,-11.0,39,22,39,39,1.0,26.0,0.6666666666666666,True,26.0,0.6666666666666666
1685,64,1.1057093205568762,0.012056797141824178,0.012203937541088576,0.25,1.0,0.007721974392794137,True,21,24,17,True,4,3.75,23,15,15,15.25,0.6630434782608695,15.25,0.6630434782608695,True,15.25,0.6630434782608695
1686,64,2.7582888316546725,0.006875125236360892,0.006922719801975711,1.0,1.0,0.004062890500983966,True,21,71,46,False,-25,-26.0,57,33,57,57,1.0,34.0,0.5964912280701754,True,34.0,0.5964912280701754
1687,64,2.546342482659673,0.2126209198714781,0.2700362826972397,4.0,0.9999999999999999,0.136061461409454,True,21,65,59,False,-38,-42.0,55,47,55,55,1.0,51.0,0.9272727272727272,True,51.0,0.9272727272727272
1688,64,2.7547202009432694,0.005338857223117834,0.005367513611935097,0.5,1.0,0.003655322630569167,True,21,71,44,False,-23,-23.5,61,32,61,61,1.0,32.5,0.5327868852459017,True,32.5,0.5327868852459017
